Filename,Year,Age,AgeClass,Country Code,Country Name,World Region,Balanced Region,Size,Mean Color,Variance
2021_3-5_2135_FRA_R_C.jpg,2021,3-5,1,FRA,France,Western and Southern Europe,Western and Southern Europe,"(894, 1231)",[81.83845094 54.59181891 72.28900496],3054.512909846252
2021_3-5_2150_CHI_R_C.jpg,2021,3-5,1,CHI,Chile,Latin America and the Caribbean,Latin America and the Caribbean,"(1138, 1538)",[126.11774473 116.26431915 100.22417217],2620.325424948753
2021_3-5_2146_CHN_R_C.jpg,2021,3-5,1,CHN,China,Eastern Asia,Eastern Asia,"(848, 1126)",[ 85.80908061  99.26128766 114.3444454 ],3291.6540455704458
2021_3-5_2154_CHI_R_C.jpg,2021,3-5,1,CHI,Chile,Latin America and the Caribbean,Latin America and the Caribbean,"(1452, 1170)",[69.93624591 67.85953651 93.52048221],5065.90045752736
2021_3-5_2337_CHN_R_C.jpg,2021,3-5,1,CHN,China,Eastern Asia,Eastern Asia,"(793, 1103)",[121.98697008  95.90307416  70.53188198],4157.907610313202
2021_3-5_2137_FRA_R_C.jpg,2021,3-5,1,FRA,France,Western and Southern Europe,Western and Southern Europe,"(907, 1229)",[89.70758579 56.63056168 70.07649033],3389.5461494863525
2021_3-5_2130_FRA_R_C.jpg,2021,3-5,1,FRA,France,Western and Southern Europe,Western and Southern Europe,"(902, 1224)",[66.01829359 48.15227961 71.27462846],2432.130687625127
2021_3-5_2168_CHN_R_C.jpg,2021,3-5,1,CHN,China,Eastern Asia,Eastern Asia,"(878, 1233)",[134.49815902 110.95199404 108.55998481],4023.504532072719
2021_3-5_2152_CHI_R_C.jpg,2021,3-5,1,CHI,Chile,Latin America and the Caribbean,Latin America and the Caribbean,"(1174, 1594)",[112.59384425 110.14589634 104.88333593],2887.4434968258283
2021_3-5_2131_FRA_R_C.jpg,2021,3-5,1,FRA,France,Western and Southern Europe,Western and Southern Europe,"(898, 1240)",[87.44851911 56.99603869 72.90493121],3307.020797591747
2021_3-5_2212_CHN_R_C.jpg,2021,3-5,1,CHN,China,Eastern Asia,Eastern Asia,"(889, 1246)",[107.46314776 100.93692753  72.23299214],3726.890239404878
2021_3-5_2127_FRA_R_C.jpg,2021,3-5,1,FRA,France,Western and Southern Europe,Western and Southern Europe,"(892, 1235)",[91.09949801 65.60728473 78.5736479 ],3689.2375016514784
2021_3-5_2134_FRA_R_C.jpg,2021,3-5,1,FRA,France,Western and Southern Europe,Western and Southern Europe,"(893, 1232)",[91.82036511 78.87202593 93.85880077],3958.7473708123184
2021_3-5_2133_FRA_R_C.jpg,2021,3-5,1,FRA,France,Western and Southern Europe,Western and Southern Europe,"(893, 1241)",[89.60344537 59.11783204 78.00790732],3299.562169170959
2021_3-5_2128_FRA_R_C.jpg,2021,3-5,1,FRA,France,Western and Southern Europe,Western and Southern Europe,"(896, 1224)",[91.20764126 65.61409824 82.28286393],3715.7840402797983
2021_3-5_2124_FRA_R_C.jpg,2021,3-5,1,FRA,France,Western and Southern Europe,Western and Southern Europe,"(899, 1242)",[80.04037945 46.55299143 65.06583626],2896.546513302774
2021_3-5_2140_CHN_R_C.jpg,2021,3-5,1,CHN,China,Eastern Asia,Eastern Asia,"(794, 1123)",[159.51657803 168.50562881 164.46616207],3551.5382082839546
2021_3-5_2136_FRA_R_C.jpg,2021,3-5,1,FRA,France,Western and Southern Europe,Western and Southern Europe,"(899, 1228)",[84.24185849 56.64419206 75.20812847],3136.8333674639557
2021_3-5_2228_CHI_R_C.jpg,2021,3-5,1,CHI,Chile,Latin America and the Caribbean,Latin America and the Caribbean,"(1558, 1146)",[50.23738986 46.83115743 38.44465205],862.3373555549051
2021_3-5_2129_FRA_R_C.jpg,2021,3-5,1,FRA,France,Western and Southern Europe,Western and Southern Europe,"(887, 1228)",[87.89191874 61.0774699  79.52532234],3440.184785638734
2021_3-5_2132_FRA_R_C.jpg,2021,3-5,1,FRA,France,Western and Southern Europe,Western and Southern Europe,"(898, 1247)",[93.21878879 67.36272444 84.57469151],3459.538440668779
2021_3-5_2125_FRA_R_C.jpg,2021,3-5,1,FRA,France,Western and Southern Europe,Western and Southern Europe,"(890, 1235)",[75.89695947 45.68345995 65.37613247],2789.549801926906
2021_3-5_2046_POR_R_C.jpg,2021,3-5,1,POR,Portugal,Western and Southern Europe,Western and Southern Europe,"(880, 1233)",[113.19415045  77.92605803  93.95027188],2194.688068446595
2021_3-5_2227_CHI_R_C.jpg,2021,3-5,1,CHI,Chile,Latin America and the Caribbean,Latin America and the Caribbean,"(1558, 1151)",[66.73573462 71.56254649 76.36827607],2682.191458426863
2021_3-5_2042_POR_R_C.jpg,2021,3-5,1,POR,Portugal,Western and Southern Europe,Western and Southern Europe,"(1245, 896)",[128.30964842  78.5496468   74.36406071],3409.0477759335718
2021_3-5_1792_CHI_R_C.jpg,2021,3-5,1,CHI,Chile,Latin America and the Caribbean,Latin America and the Caribbean,"(1145, 1311)",[114.6815045   88.51733035  59.33079652],2999.093777968861
2021_3-5_2123_FRA_R_C.jpg,2021,3-5,1,FRA,France,Western and Southern Europe,Western and Southern Europe,"(1809, 2335)",[154.18920387 142.9527665  143.33354782],3738.1681477101774
2021_3-5_2043_POR_R_C.jpg,2021,3-5,1,POR,Portugal,Western and Southern Europe,Western and Southern Europe,"(1246, 902)",[111.01562873  96.17532645  84.45845597],4022.6793627838024
2021_3-5_2080_UKR_R_C.jpg,2021,3-5,1,UKR,Ukraine,Eastern Europe,Eastern Europe,"(1776, 2445)",[125.93554966 137.57665994  80.47719767],2905.222062086795
2021_3-5_2083_UKR_R_C.jpg,2021,3-5,1,UKR,Ukraine,Eastern Europe,Eastern Europe,"(1777, 2461)",[82.5325429  73.97280914 58.83337453],1956.222366846684
2021_3-5_1818_HON_R_C.jpg,2021,3-5,1,HON,Honduras,Latin America and the Caribbean,Latin America and the Caribbean,"(1746, 1149)",[77.11061264 96.65463967 90.14567476],1965.8164083117972
2021_3-5_2048_POR_R_C.jpg,2021,3-5,1,POR,Portugal,Western and Southern Europe,Western and Southern Europe,"(892, 1233)",[ 83.28583898  84.31331853 105.5663899 ],2633.470645214938
2021_3-5_1698_CHN_R_C.jpg,2021,3-5,1,CHN,China,Eastern Asia,Eastern Asia,"(930, 1467)",[99.92913927 86.51545763 92.56767304],2282.276237691274
2021_3-5_2126_FRA_R_C.jpg,2021,3-5,1,FRA,France,Western and Southern Europe,Western and Southern Europe,"(893, 1235)",[77.81449057 54.8841806  72.51465424],2886.473583418565
2021_3-5_1678_FRA_R_C.jpg,2021,3-5,1,FRA,France,Western and Southern Europe,Western and Southern Europe,"(1465, 995)",[134.58317458 138.66971238 102.16680261],5868.929174281688
2021_3-5_1650_HKG_R_C.jpg,2021,3-5,1,HKG,Hong Kong,Eastern Asia,Eastern Asia,"(886, 1242)",[129.80873709 119.81222488  83.2405908 ],3296.1180073869323
2021_3-5_1675_FRA_R_C.jpg,2021,3-5,1,FRA,France,Western and Southern Europe,Western and Southern Europe,"(1448, 977)",[140.35007097 143.53218147 107.18301529],5490.306811700509
2021_3-5_1679_FRA_R_C.jpg,2021,3-5,1,FRA,France,Western and Southern Europe,Western and Southern Europe,"(1516, 1916)",[87.23999331 89.47384957 75.515355  ],3681.1206996465726
2021_3-5_1643_SWZ_R_C.jpg,2021,3-5,1,SWZ,Swaziland,North and Sub-Saharan Africa,Others,"(721, 968)",[133.44200405 123.66838556 122.99268263],3816.330870215918
2021_3-5_1677_FRA_R_C.jpg,2021,3-5,1,FRA,France,Western and Southern Europe,Western and Southern Europe,"(1530, 1894)",[103.44666577 101.93928712  80.58532103],4402.805625292084
2021_3-5_1667_POL_R_C.jpg,2021,3-5,1,POL,Poland,Eastern Europe,Eastern Europe,"(628, 870)",[178.97734827 171.45340618 166.73800242],3170.208067590696
2021_3-5_1806_HON_R_C.jpg,2021,3-5,1,HON,Honduras,Latin America and the Caribbean,Latin America and the Caribbean,"(1176, 1563)",[123.26062572 133.13480802 143.51865906],4584.383349305425
2021_3-5_1805_TUR_R_C.jpg,2021,3-5,1,TUR,Turkey,W. Asia,Others,"(2096, 2928)",[ 86.7891922  120.05378381 110.57767951],2865.8708281279305
2021_3-5_1526_MNE_R_C.jpg,2021,3-5,1,MNE,Montenegro,Western and Southern Europe,Western and Southern Europe,"(682, 927)",[164.51879901 145.47271968 137.09019889],4373.198224937286
2021_3-5_1823_IRA_R_C.jpg,2021,3-5,1,IRA,Iran (Islamic Republic of),S. Asia,S. Asia,"(2106, 2941)",[120.0072042  112.11274373 111.96267703],2792.553758330793
2021_3-5_1676_FRA_R_C.jpg,2021,3-5,1,FRA,France,Western and Southern Europe,Western and Southern Europe,"(1538, 1905)",[111.7591384   94.09600224  79.00496503],3557.775461415174
2021_3-5_1680_FRA_R_C.jpg,2021,3-5,1,FRA,France,Western and Southern Europe,Western and Southern Europe,"(1557, 1901)",[96.63829739 92.84768555 75.50113333],4048.9121673667883
2021_3-5_1558_MOL_R_C.jpg,2021,3-5,1,MOL,Republic of Moldova,Eastern Europe,Eastern Europe,"(1441, 1091)",[151.00819652 131.09951461 121.70923288],7250.597354000693
2021_3-5_1565_HKG_R_C.jpg,2021,3-5,1,HKG,Hong Kong,Eastern Asia,Eastern Asia,"(1123, 881)",[135.9212463  129.78377704 101.14315069],3054.624201977411
2021_3-5_1778_HON_R_C.jpg,2021,3-5,1,HON,Honduras,Latin America and the Caribbean,Latin America and the Caribbean,"(1603, 1154)",[44.76452568 43.00448358 42.13739674],793.6000414870414
2021_3-5_1674_FRA_R_C.jpg,2021,3-5,1,FRA,France,Western and Southern Europe,Western and Southern Europe,"(1515, 1913)",[96.76076385 98.85042345 82.82063284],3938.9331162830626
2021_3-5_1645_HKG_R_C.jpg,2021,3-5,1,HKG,Hong Kong,Eastern Asia,Eastern Asia,"(826, 1109)",[ 99.24361869 102.61898794 141.90262261],3684.7131655071416
2021_3-5_1644_HKG_R_C.jpg,2021,3-5,1,HKG,Hong Kong,Eastern Asia,Eastern Asia,"(754, 533)",[142.47479857 143.99796458 147.56090843],5833.813773516782
2021_3-5_1646_CHI_R_C.jpg,2021,3-5,1,CHI,Chile,Latin America and the Caribbean,Latin America and the Caribbean,"(1143, 1157)",[65.11933221 66.55781651 77.12369683],4693.107431772484
2021_3-5_1559_UKR_R_C.jpg,2021,3-5,1,UKR,Ukraine,Eastern Europe,Eastern Europe,"(953, 1319)",[159.01686387 157.89138326 170.18970698],3910.695851690081
2021_3-5_1623_BUL_R_C.jpg,2021,3-5,1,BUL,Bulgaria,Eastern Europe,Eastern Europe,"(1057, 1474)",[ 88.31517864 102.41435786 106.31018319],2964.3096289991795
2021_3-5_1521_MNE_R_C.jpg,2021,3-5,1,MNE,Montenegro,Western and Southern Europe,Western and Southern Europe,"(627, 869)",[153.04604644 153.46049007 157.38292929],3255.371075127917
2021_3-5_1525_CHN_R_C.jpg,2021,3-5,1,CHN,China,Eastern Asia,Eastern Asia,"(627, 875)",[141.28821508 137.5026293  147.89641376],2887.856023569645
2021_3-5_1520_MNE_R_C.jpg,2021,3-5,1,MNE,Montenegro,Western and Southern Europe,Western and Southern Europe,"(1162, 839)",[119.47678574 111.49480982  87.8710189 ],3879.685732096545
2021_3-5_1523_MNE_R_C.jpg,2021,3-5,1,MNE,Montenegro,Western and Southern Europe,Western and Southern Europe,"(631, 874)",[124.86823066 144.29918549 182.37452991],3379.6406071833594
2021_3-5_1383_IRN_R_C.jpg,2021,3-5,1,IRN,Iran (Islamic Republic of),S. Asia,S. Asia,"(906, 1243)",[112.24705947  94.53070795  72.75043378],4087.087431372688
2021_3-5_1591_HKG_R_C.jpg,2021,3-5,1,HKG,Hong Kong,Eastern Asia,Eastern Asia,"(883, 1233)",[121.32564738 117.78780497 131.99411521],4927.206473160445
2021_3-5_1519_MON_R_C.jpg,2021,3-5,1,MON,Monaco,Western and Southern Europe,Western and Southern Europe,"(829, 1159)",[124.56188158 119.28293494  82.0471102 ],4012.150585504947
2021_3-5_1541_HKG_R_C.jpg,2021,3-5,1,HKG,Hong Kong,Eastern Asia,Eastern Asia,"(878, 1210)",[118.62756076 113.21936972 140.15290292],4491.538441044375
2021_3-5_1351_IRN_R_C.jpg,2021,3-5,1,IRN,Iran (Islamic Republic of),S. Asia,S. Asia,"(594, 798)",[147.63053678 140.61716792 121.08846822],4114.926222881506
2021_3-5_1261_POL_R_C.jpg,2021,3-5,1,POL,Poland,Eastern Europe,Eastern Europe,"(968, 1328)",[ 76.18748833  96.5890849  111.67608347],2828.3211730087382
2021_3-5_1373_IRA_R_C.jpg,2021,3-5,1,IRA,Iran (Islamic Republic of),S. Asia,S. Asia,"(761, 1033)",[161.15745828 135.91876486 115.67429364],4627.951297764025
2021_3-5_1331_IRN_R_C.jpg,2021,3-5,1,IRN,Iran (Islamic Republic of),S. Asia,S. Asia,"(768, 1044)",[129.68699488 131.87955854 114.18318716],5215.139651340168
2021_3-5_1370_IRA_R_C.jpg,2021,3-5,1,IRA,Iran (Islamic Republic of),S. Asia,S. Asia,"(1066, 753)",[111.68996061 139.93586131  87.47808391],1869.187311726543
2021_3-5_1286_CHI_R_C.jpg,2021,3-5,1,CHI,Chile,Latin America and the Caribbean,Latin America and the Caribbean,"(1181, 1205)",[134.74228044 131.76580576 114.87414632],5342.298429837815
2021_3-5_1287_CHN_R_C.jpg,2021,3-5,1,CHN,China,Eastern Asia,Eastern Asia,"(1200, 1566)",[108.486995   102.98365315  96.93320296],3733.6428605275014
2021_3-5_1227_UKR_R_C.jpg,2021,3-5,1,UKR,Ukraine,Eastern Europe,Eastern Europe,"(884, 1233)",[131.97853339 140.90417369 173.78380637],4451.608430475591
2021_3-5_1142_CHN_R_C.jpg,2021,3-5,1,CHN,China,Eastern Asia,Eastern Asia,"(744, 1090)",[155.70894125 149.30131326 153.0621498 ],2287.643819894677
2021_3-5_1221_UKR_R_C.jpg,2021,3-5,1,UKR,Ukraine,Eastern Europe,Eastern Europe,"(1229, 897)",[152.03643553 139.73865149 159.72573074],6126.132989331666
2021_3-5_1518_MON_R_C.jpg,2021,3-5,1,MON,Monaco,Western and Southern Europe,Western and Southern Europe,"(1170, 843)",[165.20835437 160.8409202   84.32849307],5827.566808642402
2021_3-5_1144_BAN_R_C.jpg,2021,3-5,1,BAN,Bangladesh,S. Asia,S. Asia,"(2391, 1698)",[69.94475381 84.85878065 76.26201884],2314.7832977190556
2021_3-5_1018_CHI_R_C.jpg,2021,3-5,1,CHI,Chile,Latin America and the Caribbean,Latin America and the Caribbean,"(1148, 1182)",[100.5515227   83.2553525   79.13255526],2035.9318525830256
2021_3-5_1187_KOR_R_C.jpg,2021,3-5,1,KOR,"Korea, Republic of",Eastern Asia,Eastern Asia,"(1184, 1595)",[129.69012804 136.77913348 133.4048584 ],3912.486240288329
2021_3-5_1143_TUR_R_C.jpg,2021,3-5,1,TUR,Turkey,W. Asia,Others,"(906, 1235)",[101.04582406 105.77724839 104.91342914],3969.637343237994
2021_3-5_0951_HON_R_C.jpg,2021,3-5,1,HON,Honduras,Latin America and the Caribbean,Latin America and the Caribbean,"(902, 1243)",[95.97401769 90.80957932 91.4073499 ],2699.0240288953255
2021_3-5_1021_HON_R_C.jpg,2021,3-5,1,HON,Honduras,Latin America and the Caribbean,Latin America and the Caribbean,"(1441, 1146)",[ 77.70575868  96.03681392 105.27564482],1779.3418226297308
2021_3-5_1213_HON_R_C.jpg,2021,3-5,1,HON,Honduras,Latin America and the Caribbean,Latin America and the Caribbean,"(1211, 2222)",[75.81733227 69.02758244 63.60786029],1439.3817688698575
2021_3-5_1019_HON_R_C.jpg,2021,3-5,1,HON,Honduras,Latin America and the Caribbean,Latin America and the Caribbean,"(1181, 1594)",[ 95.40314388 104.6419777  106.33848513],2378.3847860026654
2021_3-5_1283_CHN_R_C.jpg,2021,3-5,1,CHN,China,Eastern Asia,Eastern Asia,"(1605, 1189)",[107.35496936  99.94916852  87.64826695],1845.3981498818289
2021_3-5_0762_BRA_R_C.jpg,2021,3-5,1,BRA,Brazil,Latin America and the Caribbean,Latin America and the Caribbean,"(829, 1033)",[120.28570328 133.71780577 112.87654331],3234.466361733928
2021_3-5_1096_CHI_R_C.jpg,2021,3-5,1,CHI,Chile,Latin America and the Caribbean,Latin America and the Caribbean,"(1153, 1712)",[77.30369931 71.29958975 56.89167734],1969.3815482245848
2021_3-5_0954_HON_R_C.jpg,2021,3-5,1,HON,Honduras,Latin America and the Caribbean,Latin America and the Caribbean,"(1158, 1444)",[153.71345906 111.05542798  85.60021697],3994.7382767001504
2021_3-5_0962_LVA_R_C.jpg,2021,3-5,1,LVA,Latvia,Northern Europe,Northern Europe,"(884, 1207)",[152.680898   143.27520741 144.93691963],3854.0919413413144
2021_3-5_1023_HKG_R_C.jpg,2021,3-5,1,HKG,Hong Kong,Eastern Asia,Eastern Asia,"(839, 1081)",[164.49743814 146.58679499 131.33492032],4268.094002499641
2021_3-5_1020_HON_R_C.jpg,2021,3-5,1,HON,Honduras,Latin America and the Caribbean,Latin America and the Caribbean,"(1137, 1710)",[128.36585454 126.58080308  79.23131355],4126.381964422238
2021_3-5_1076_UKR_R_C.jpg,2021,3-5,1,UKR,Ukraine,Eastern Europe,Eastern Europe,"(1493, 2863)",[93.55772742 92.05235376 77.42436645],3089.7687672225
2021_3-5_0906_THA_R_C.jpg,2021,3-5,1,THA,Thailand,Southeast Asia and Micronesia,Southeast Asia and Micronesia,"(1136, 1639)",[100.97991894 100.27955791  96.59996434],3702.2074729104656
2021_3-5_0953_HON_R_C.jpg,2021,3-5,1,HON,Honduras,Latin America and the Caribbean,Latin America and the Caribbean,"(899, 1241)",[88.22125309 83.08694144 79.98358907],2044.99363419515
2021_3-5_0901_THA_R_C.jpg,2021,3-5,1,THA,Thailand,Southeast Asia and Micronesia,Southeast Asia and Micronesia,"(1151, 1648)",[83.49357671 83.03849439 88.96871916],2215.1887103011254
2021_3-5_1099_HON_R_C.jpg,2021,3-5,1,HON,Honduras,Latin America and the Caribbean,Latin America and the Caribbean,"(1149, 1708)",[99.54708758 74.0380078  64.94356359],2065.9823356751126
2021_3-5_0740_CHI_R_C.jpg,2021,3-5,1,CHI,Chile,Latin America and the Caribbean,Latin America and the Caribbean,"(1157, 1715)",[54.1620704  65.36056958 81.82985302],2107.239122643303
2021_3-5_1212_CHI_R_C.jpg,2021,3-5,1,CHI,Chile,Latin America and the Caribbean,Latin America and the Caribbean,"(1371, 2154)",[70.47104635 73.74070631 88.30711001],2005.2661164103267
2021_3-5_0948_HON_R_C.jpg,2021,3-5,1,HON,Honduras,Latin America and the Caribbean,Latin America and the Caribbean,"(887, 1135)",[94.7231881  88.03795003 90.53005776],2612.083212179926
2021_3-5_0900_THA_R_C.jpg,2021,3-5,1,THA,Thailand,Southeast Asia and Micronesia,Southeast Asia and Micronesia,"(1131, 1633)",[119.30105099 112.44262159 110.62124138],3219.147219797045
2021_3-5_0764_BRA_R_C.jpg,2021,3-5,1,BRA,Brazil,Latin America and the Caribbean,Latin America and the Caribbean,"(771, 947)",[ 84.85958526  90.93085955 126.51896014],4062.051288235731
2021_3-5_1026_PRC_R_C.jpg,2021,3-5,1,PRC,Unknown,Unknown,Others,"(1150, 1718)",[47.0228228  43.00657337 42.22244926],2402.3821579986575
2021_3-5_0899_THA_R_C.jpg,2021,3-5,1,THA,Thailand,Southeast Asia and Micronesia,Southeast Asia and Micronesia,"(1664, 1139)",[58.03049708 63.1390205  58.97958208],1724.4602083980365
2021_3-5_0765_BRA_R_C.jpg,2021,3-5,1,BRA,Brazil,Latin America and the Caribbean,Latin America and the Caribbean,"(751, 936)",[94.18629007 87.25088059 80.06071819],3455.7923147210918
2021_3-5_0459_CHN_R_C.jpg,2021,3-5,1,CHN,China,Eastern Asia,Eastern Asia,"(900, 1238)",[125.64430982 108.87011129 115.90343924],4921.615428566492
2021_3-5_0460_CHI_R_C.jpg,2021,3-5,1,CHI,Chile,Latin America and the Caribbean,Latin America and the Caribbean,"(898, 1239)",[79.69199872 82.41188292 80.67376881],2305.7132231314554
2021_3-5_0926_CHN_R_C.jpg,2021,3-5,1,CHN,China,Eastern Asia,Eastern Asia,"(878, 1210)",[148.02947533 121.45643932 128.90969615],4762.520113135197
2021_3-5_0410_FRA_R_C.jpg,2021,3-5,1,FRA,France,Western and Southern Europe,Western and Southern Europe,"(954, 695)",[151.51318945 151.08018491 166.77503431],4328.07178630898
2021_3-5_0741_HON_R_C.jpg,2021,3-5,1,HON,Honduras,Latin America and the Caribbean,Latin America and the Caribbean,"(960, 1705)",[109.40321298  90.50930108  85.82475134],2865.201926832837
2021_3-5_0616_CHN_R_C.jpg,2021,3-5,1,CHN,China,Eastern Asia,Eastern Asia,"(899, 1236)",[111.88509347 108.9601139  124.89004323],3071.9923613658125
2021_3-5_0612_CHN_R_C.jpg,2021,3-5,1,CHN,China,Eastern Asia,Eastern Asia,"(1237, 892)",[111.95721694  95.93826105 110.77147808],3196.9037810218842
2021_3-5_0615_CHN_R_C.jpg,2021,3-5,1,CHN,China,Eastern Asia,Eastern Asia,"(1232, 889)",[128.11923236  97.50609542  95.33087757],3813.843945779704
2021_3-5_0625_IRA_R_C.jpg,2021,3-5,1,IRA,Iran (Islamic Republic of),S. Asia,S. Asia,"(637, 910)",[184.77899322 177.98866079 162.19336174],4069.905921383222
2021_3-5_0613_CHN_R_C.jpg,2021,3-5,1,CHN,China,Eastern Asia,Eastern Asia,"(1231, 888)",[178.51571545 160.77783663 158.9254424 ],3615.902500604783
2021_3-5_0611_CHI_R_C.jpg,2021,3-5,1,CHI,Chile,Latin America and the Caribbean,Latin America and the Caribbean,"(1259, 909)",[76.32510217 77.42275768 85.83744586],1951.767810054081
2021_3-5_0441_FRA_a_R_C.jpg,2021,3-5,1,FRA,France,Western and Southern Europe,Western and Southern Europe,"(843, 636)",[101.30469945  96.28446436 101.87501026],3100.146619311492
2021_3-5_0737_HON_R_C.jpg,2021,3-5,1,HON,Honduras,Latin America and the Caribbean,Latin America and the Caribbean,"(1191, 1594)",[62.09240466 60.55461707 77.27302584],1269.275170939753
2021_3-5_0403_CHI_R_C.jpg,2021,3-5,1,CHI,Chile,Latin America and the Caribbean,Latin America and the Caribbean,"(848, 1109)",[110.90315196  91.5060217   85.45844676],3226.1305983179
2021_3-5_0458_CHN_R_C.jpg,2021,3-5,1,CHN,China,Eastern Asia,Eastern Asia,"(894, 1238)",[129.50829529 130.75430712 103.14822204],3973.61111990956
2021_3-5_0299_IND_R_C.jpg,2021,3-5,1,IND,India,S. Asia,S. Asia,"(843, 664)",[127.64063907 103.48406437 120.08830696],2813.678574942401
2021_3-5_0013_IND_R_C.jpg,2021,3-5,1,IND,India,S. Asia,S. Asia,"(881, 1235)",[154.35207323 133.75897834  66.02753772],5282.803877338582
2021_3-5_0406_FRA_R_C.jpg,2021,3-5,1,FRA,France,Western and Southern Europe,Western and Southern Europe,"(1952, 2916)",[102.61259424  95.93272227  87.67019634],2753.2204487704557
2021_3-5_0365_DEU_R_C.jpg,2021,3-5,1,DEU,Germany,Western and Southern Europe,Western and Southern Europe,"(746, 1024)",[191.30073151 190.09481951 175.03954947],7092.385789092274
2021_3-5_0411_FRA_R_C.jpg,2021,3-5,1,FRA,France,Western and Southern Europe,Western and Southern Europe,"(724, 945)",[161.37779239 157.34172148 150.17450963],7305.393134191798
2021_3-5_0457_CHN_R_C.jpg,2021,3-5,1,CHN,China,Eastern Asia,Eastern Asia,"(892, 1231)",[105.75823823  90.06644949  89.69414017],2820.7254655165348
2021_3-5_0048_CHN_R_C.jpg,2021,3-5,1,CHN,China,Eastern Asia,Eastern Asia,"(879, 1232)",[118.58868457 108.39281836 111.24625552],3556.3106372815137
2021_3-5_0011_HKG_R_C.jpg,2021,3-5,1,HKG,Hong Kong,Eastern Asia,Eastern Asia,"(628, 867)",[149.53142471 174.23667526 191.54728216],3460.2584358807762
2021_3-5_0401_CHN_R_C.jpg,2021,3-5,1,CHN,China,Eastern Asia,Eastern Asia,"(872, 1233)",[86.18814315 80.7714244  87.34930095],2168.4773282056
2021_3-5_0067_HKG_R_C.jpg,2021,3-5,1,HKG,Hong Kong,Eastern Asia,Eastern Asia,"(868, 1121)",[115.56904734  94.64625478  78.7415244 ],2770.298453136384
2021_3-5_2044_POR_R_C.jpg,2021,3-5,1,POR,Portugal,Western and Southern Europe,Western and Southern Europe,"(898, 1236)",[54.68253977 79.52500252 95.05837676],1397.8112314719003
2021_3-5_1022_HKG_R_C.jpg,2021,3-5,1,HKG,Hong Kong,Eastern Asia,Eastern Asia,"(834, 1074)",[202.97005636 152.23779412 143.35632835],4481.801532779499
2021_3-5_1807_CHI_R_C.jpg,2021,3-5,1,CHI,Chile,Latin America and the Caribbean,Latin America and the Caribbean,"(1140, 1705)",[81.38173947 69.99755312 68.11754232],2163.8619140772926
2021_14-17_2276_CHI_R_C.jpg,2021,14-17,4,CHI,Chile,Latin America and the Caribbean,Latin America and the Caribbean,"(789, 1112)",[ 91.41087776 124.97337377 105.21748229],1488.5767722251223
2021_14-17_2179_CHI_R_C.jpg,2021,14-17,4,CHI,Chile,Latin America and the Caribbean,Latin America and the Caribbean,"(1107, 1540)",[47.84685414 54.9756426  85.37052758],1510.991563241473
2021_14-17_9999__R_C 2.jpg,2021,14-17,4,,Unknown,Unknown,Others,"(2064, 1527)",[83.31375582 64.15353514 65.46660467],1214.4077270421833
2021_14-17_2277_CHI_R_C.jpg,2021,14-17,4,CHI,Chile,Latin America and the Caribbean,Latin America and the Caribbean,"(958, 728)",[108.15216282 111.78951828 115.02646597],3258.154547048549
2021_14-17_2413_KOR_R_C.jpg,2021,14-17,4,KOR,"Korea, Republic of",Eastern Asia,Eastern Asia,"(1290, 1500)",[104.04029044 101.15859845  90.45429767],2559.8228886047455
2021_14-17_1992_LAT_R_C.jpg,2021,14-17,4,LAT,Latvia,Northern Europe,Northern Europe,"(892, 1239)",[41.13670525 40.61577759 52.59445723],1462.8789882487474
2021_14-17_1983_LAT_R_C.jpg,2021,14-17,4,LAT,Latvia,Northern Europe,Northern Europe,"(1815, 1320)",[101.24053844  59.33039694  51.75153018],2365.8221111035014
2021_14-17_1925_RUS_R_C.jpg,2021,14-17,4,RUS,Russia,Eastern Europe,Eastern Europe,"(900, 1240)",[90.15271147 82.67901344 71.23544534],1932.8745546379591
2021_14-17_9999__R_C.jpg,2021,14-17,4,,Unknown,Unknown,Others,"(1228, 908)",[81.3032141  84.98306314 87.99440371],2872.558010749802
2021_14-17_2186_CHI_R_C.jpg,2021,14-17,4,CHI,Chile,Latin America and the Caribbean,Latin America and the Caribbean,"(1589, 1023)",[74.063084   71.12879972 65.87002652],1811.5423577743738
2021_14-17_2180_CHI_R_C.jpg,2021,14-17,4,CHI,Chile,Latin America and the Caribbean,Latin America and the Caribbean,"(1570, 1191)",[135.07733907 104.8824576  102.9747667 ],5854.719162134522
2021_14-17_1894_EST_R_C.jpg,2021,14-17,4,EST,Estonia,Northern Europe,Northern Europe,"(1752, 2110)",[133.587711   141.07433779 155.7847976 ],2746.5618361272636
2021_14-17_1929_RUS_R_C.jpg,2021,14-17,4,RUS,Russia,Eastern Europe,Eastern Europe,"(908, 1261)",[126.00485158 132.80204858 146.97937096],2464.6034650251836
2021_14-17_1892_EST_R_C.jpg,2021,14-17,4,EST,Estonia,Northern Europe,Northern Europe,"(1769, 2456)",[159.05814903 166.94932289 188.56871832],2757.019761339683
2021_14-17_2370_THA_a_R_C.jpg,2021,14-17,4,THA,Thailand,Southeast Asia and Micronesia,Southeast Asia and Micronesia,"(1334, 1776)",[56.36543721 52.59545227 62.04579847],727.3913467923195
